# X,Y
6.092609260926092896e-01,3.673242752350069917e-02
8.900890089008901551e-01,1.205430876728139200e+00
1.380338033803380382e+00,3.574812269605827098e+00
8.520852085208521776e-02,7.532736290900428067e-01
1.998199819981998360e-01,9.180235095625211006e-01
4.514451445144514463e-01,-8.884684938524389786e-01
5.152515251525152662e-01,-7.679067671093082748e-01
9.638963896389639574e-01,6.830004849491065899e-01
5.624562456245624231e-01,-4.340913474714655496e-01
1.231923192319231974e+00,1.624978855571713732e+00
3.962396239623962590e-01,-6.694818821912418283e-01
7.022702270227022536e-01,1.020279194054341421e+00
1.731973197319732094e+00,4.196293212243665138e+00
7.308730873087309066e-01,1.245411739658330852e+00
8.506850685068506612e-01,1.409955296823446780e+00
3.630363036303630442e-01,-4.216941014115483388e-01
3.376337633763376589e-01,-1.941058805576555690e-01
7.420742074207421490e-01,1.316251572540184656e+00
1.467346734673467434e+00,4.018958605729864964e+00
4.252425242524252580e-01,-8.191714776080920579e-01
2.220222022202220438e-02,2.202135818523270339e-01
4.406440644064406609e-01,-8.680031243329968671e-01
4.512451245124512456e-01,-8.881954380116234837e-01
3.608360836083608358e-01,-4.030207144270693820e-01
1.616761676167616901e+00,3.782445367896945410e+00
1.356735673567356804e+00,3.339389725684439814e+00
1.740174017401740353e-02,1.731457327198489826e-01
1.253725372537253691e+00,1.941527004495120057e+00
1.914191419141914263e+00,7.302055112285375849e+00
7.392739273927393384e-01,1.299532640647301118e+00
8.690869086908691310e-01,1.326209144540065887e+00
1.627962796279627922e+00,3.773496537738777690e+00
1.115911591159115979e+00,4.029417462761343272e-01
1.319131913191319283e+00,2.880488841935443300e+00
2.882288228822882381e-01,2.803531485274693980e-01
1.273327332733273476e+00,2.230654086326592456e+00
9.740974097409741406e-01,6.133341508681403598e-01
8.260826082608260790e-02,7.358456920974302262e-01
1.342934293429342896e+00,3.181723554907268436e+00
1.668966896689668911e+00,3.817378405940883290e+00
1.889588958895889625e+00,6.793182209066121580e+00
5.808580858085808929e-01,-2.610073888570667577e-01
7.768776877687768589e-01,1.465248207828699023e+00
1.600360036003600328e+00,3.807416336606278762e+00
1.214321432143214308e+00,1.379969503192813418e+00
4.280428042804280270e-02,4.151694075324953159e-01
1.155315531553155362e+00,6.935244454546725112e-01
2.580258025802580346e-01,5.494951598007100646e-01
1.539553955395539520e+00,3.956457323302459361e+00
1.420542054205420568e+00,3.864239873240576717e+00
1.904790479047904883e+00,7.108062647907842369e+00
7.138713871387138976e-01,1.118715344791534783e+00
8.116811681168116799e-01,1.500415474953042061e+00
1.195319531953195291e+00,1.132391948042577479e+00
8.234823482348234691e-01,1.486774514635052391e+00
2.266226622662266266e-01,7.794169238894732565e-01
7.646764676467646682e-01,1.425736626679997343e+00
7.400740074007400304e-02,6.747479075116028513e-01
8.672867286728672687e-01,1.335396703108422178e+00
4.986498649864986588e-01,-8.386764520945718671e-01
2.370237023702370383e-01,7.104238672492103612e-01
5.520552055205520947e-01,-5.225806531902655871e-01
1.460146014601460207e+00,4.007208112937647115e+00
3.474347434743474405e-01,-2.847087742518099596e-01
9.634963496349635559e-01,6.857966008683776815e-01
3.968396839683968613e-01,-6.732758272578096559e-01
1.494749474947494772e+00,4.028943835756388481e+00
1.616361636163616389e+00,3.782897852211196454e+00
1.266526652665266539e+00,2.130357220882649116e+00
9.836983698369837770e-01,5.512567223475364209e-01
1.951795179517951784e+00,8.055100208366466674e+00
1.954595459545954705e+00,8.108880413045939761e+00
1.972397239723972406e+00,8.440486654392568511e+00
1.037903790379038016e+00,3.021898658354548184e-01
1.652765276527652816e+00,3.783814305641992171e+00
1.296729672967296798e+00,2.570732301497819172e+00
1.979797979797979890e+00,8.572513932834654682e+00
8.494849484948495677e-01,1.414586481433545373e+00
1.055305530553055426e+00,2.715859998601032332e-01
9.870987098709871344e-01,5.302443659726141512e-01
6.756675667566757193e-01,7.644556730690872381e-01
1.637963796379638071e+00,3.772236892219997362e+00
4.420442044204420662e-01,-8.713085305431019778e-01
1.129912991299129921e+00,4.882840281554576833e-01
2.388238823882388451e-01,6.977106428876382882e-01
2.116211621162116252e-01,8.643890606858403158e-01
1.362536253625362681e+00,3.401417643300650884e+00
1.997199719971997300e+00,8.867605048059228778e+00
2.808280828082808100e-01,3.493217144006650066e-01
1.553955395539553974e+00,3.920070703571640891e+00
1.423542354235423524e+00,3.879946611858174244e+00
1.351335133513351439e+00,3.279337600544915965e+00
1.477547754775477618e+00,4.028808002234174346e+00
1.004700470047004801e+00,4.313217832335239921e-01
5.568556855685569129e-01,-4.826624101103005882e-01
1.472547254725472543e+00,4.024946899620231555e+00
1.549954995499549959e+00,3.930458448588044718e+00
1.477347734773477361e+00,4.028688351071229690e+00
1.405340534053405310e+00,3.772016329694919623e+00
7.666766676667666758e-01,1.433173671042130337e+00
1.776977697769777098e+00,4.729219567154972381e+00
1.623162316231623326e+00,3.776421251491676845e+00
3.696369636963696692e-01,-4.762496979369306160e-01
5.852585258525853096e-01,-2.169489866784619359e-01
1.035303530353035351e+00,3.091167045080400744e-01
9.360936093609361075e-01,8.840704213534215095e-01
6.370637063706371395e-01,3.458927410451166362e-01
1.472747274727472799e+00,4.025136564810177120e+00
1.954195419541954193e+00,8.101222300341829552e+00
1.420942094209421080e+00,3.866381513159732108e+00
1.715171517151715230e+00,4.053773732005701014e+00
1.955595559555955765e+00,8.127988888323734784e+00
1.408340834083408488e+00,3.791892231047035988e+00
2.038203820382038234e-01,9.012066601214302475e-01
1.373737373737373701e+00,3.513595995381139314e+00
1.984798479847984964e+00,8.659585827794341384e+00
1.577557755775577553e+00,3.858487019025199416e+00
6.962696269626963419e-01,9.659582092426769462e-01
1.338133813381338078e+00,3.123768540522268822e+00
5.374537453745374949e-01,-6.334261209368557966e-01
1.507150715071507108e+00,4.017846953498362517e+00
1.489748974897489697e+00,4.030890962913356468e+00
8.434843484348435450e-01,1.436100330275386305e+00
4.378437843784378503e-01,-8.608168270659439791e-01
2.870287028702870336e-01,2.916365286457616723e-01
1.335533553355335634e+00,3.091748606915891706e+00
4.890489048904890779e-01,-8.672168057289214582e-01
1.732973297329732931e+00,4.205758114589050578e+00
5.690569056905691037e-01,-3.742577790750198363e-01
2.814281428142814123e-01,3.437877809051693712e-01
1.630763076307630843e+00,3.772464086072154110e+00
2.872287228722872343e-01,2.897584281810710594e-01
1.317531753175317677e+00,2.859094075980002536e+00
1.329732973297329757e+00,3.018804292682580659e+00
5.922592259225922806e-01,-1.450818475678074815e-01
1.722972297229723004e+00,4.116075399185239014e+00
8.090809080908091255e-01,1.501721212796433669e+00
1.160916091609160983e+00,7.470089123308899515e-01
6.906690669066907207e-01,9.133500786674044747e-01
9.300930093009300847e-01,9.281298633396524167e-01
3.922392239223922439e-01,-6.435009949472619839e-01
1.614561456145614526e+00,3.785039547492180301e+00
1.454745474547454842e+00,3.995661210871927160e+00
1.537953795379537913e+00,3.960277906291293171e+00
1.408140814081408065e-01,9.895928783851525301e-01
4.684468446844684553e-01,-8.968131256672673413e-01
1.805580558055805529e+00,5.173423437700824579e+00
4.310431043104310800e-01,-8.402097576465166195e-01
4.524452445244524501e-01,-8.897732752857451244e-01
1.289528952895289571e+00,2.467358336791896090e+00
1.593959395939593904e+00,3.820218117928312118e+00
6.736673667366737117e-01,7.438328908549540763e-01
1.941394139413941566e+00,7.852032956009855624e+00
1.143514351435143572e+00,5.903529734769147330e-01
5.412541254125412538e-01,-6.061804221115731917e-01
6.160616061606161153e-02,5.780591037607795135e-01
1.638763876387638874e+00,3.772436816273505578e+00
2.840284028402840222e-01,3.196833079228875163e-01
9.710971097109710737e-01,6.334710574307789166e-01
7.164716471647164520e-01,1.139501110401790918e+00
8.970897089708971262e-01,1.160407605494760297e+00
7.852785278527852908e-01,1.484250999562399365e+00
1.581358135813581312e+00,3.849070261462445686e+00
1.685168516851685228e+00,3.875348196017459834e+00
9.024902490249024911e-01,1.124371704235123115e+00
5.136513651365136601e-01,-7.758786926614573698e-01
1.158715871587158830e+00,7.256598444627957445e-01
4.180418041804180307e-01,-7.887524733923733100e-01
1.232123212321232231e+00,1.627829590073863075e+00
2.736273627362736383e-01,4.147989678290185389e-01
2.288228822882288349e-01,7.654773678833777240e-01
1.958995899589959011e+00,8.192555385488660136e+00
1.200120012001200213e-02,1.197258506939215261e-01
1.803380338033803376e+00,5.136677091701783660e+00
4.346434643464346381e-01,-8.516720414791096871e-01
4.312431243124312807e-01,-8.408788945772437406e-01
8.172817281728173011e-01,1.495503899763465983e+00
1.965796579657965948e+00,8.319728056469008592e+00
1.061506150615061594e+00,2.676258373386752876e-01
7.964796479647965333e-01,1.499136938986292744e+00
1.764176417641764305e-01,9.868509451926842369e-01
2.304230423042304410e-01,7.551141787871827882e-01
1.269126912691269204e+00,2.168735333201718074e+00
1.894389438943894444e+00,6.892615472750533989e+00
1.477147714771477105e+00,4.028565836725399585e+00
1.612561256125612630e+00,3.787616873622750902e+00
1.710371037103710412e+00,4.018748587611485235e+00
1.845584558455845681e+00,5.902780056760267513e+00
1.118111811181118215e-01,9.006740217378259583e-01
4.130413041304130672e-01,-7.649120210647626372e-01
1.258725872587258765e+00,2.015200312931432425e+00
1.720372037203720339e+00,4.094564740446995366e+00
1.947594759475947734e+00,7.973696349759507029e+00
4.752475247524752811e-01,-8.918571475378415103e-01
4.450445044504450776e-01,-8.777408377761323210e-01
4.242424242424242542e-01,-8.152284123842539199e-01
1.259125912591259278e+00,2.021101726002012544e+00
1.383938393839383885e+00,3.606626416384207445e+00
1.463146314631463163e+00,4.012602259564148177e+00
9.328932893289328954e-01,9.075859891194072437e-01
2.030203020302030203e-01,9.046836742236622486e-01
1.645164516451645298e+00,3.775744515570629289e+00
1.590359035903590401e+00,3.828020947862374346e+00
1.291529152915291467e+00,2.496215987744299092e+00
1.500550055005500649e+00,4.024813555267705567e+00
8.786878687868787674e-01,1.273937340343082703e+00
1.122112211221122147e+00,4.382199354792318813e-01
1.456145614561456192e+00,3.998884567832968973e+00
2.166216621662166164e-01,8.380778062275614504e-01
1.581958195819582080e+00,3.847608439959171012e+00
1.766576657665766659e+00,4.587077395398699409e+00
3.340334033403340452e-01,-1.601647580361620082e-01
1.030103010301030242e+00,3.247093641062227531e-01
8.266826682668266812e-01,1.480941485353132192e+00
6.726672667266726524e-01,7.334613902857635148e-01
1.212321232123212411e+00,1.352981312289108562e+00
1.131313131313131271e+00,4.979319970022723085e-01
1.920592059205920688e+00,7.433307340151430687e+00
9.680968096809680623e-02,8.247156588684937395e-01
4.874487448744874718e-01,-8.710699033298426874e-01
6.538653865386538921e-01,5.322523580635540874e-01
5.762576257625763310e-01,-3.060490776972895066e-01
1.962196219621962223e+00,8.252736075832693530e+00
1.837983798379837941e+00,5.756413484768256872e+00
6.932693269326932750e-01,9.379953689251330218e-01
1.695969596959695957e+00,3.928609631215681297e+00
1.146114611461146238e+00,6.119467451588503915e-01
1.378537853785378520e+00,3.558485285274696430e+00
8.348834883488348568e-01,1.461977615982088086e+00
1.470147014701470134e+00,4.022437617485840278e+00
1.325532553255325485e+00,2.964739963518119747e+00
1.665166516651665152e+00,3.807403730918668572e+00
8.888888888888889506e-01,1.212937640065503864e+00
1.192319231923192335e+00,1.095289290092075873e+00
9.410941094109410709e-01,8.473240674212563217e-01
9.866986698669867328e-01,5.326876486550473633e-01
1.025902590259025970e+00,3.389464450419924502e-01
1.824582458245824546e+00,5.506501411869833440e+00
1.895589558955895759e+00,6.917485078308418522e+00
7.002700270027002460e-01,1.002417033546133318e+00
1.251925192519252050e+00,1.915061990097679523e+00
2.660266026602660094e-01,4.817822237050209955e-01
1.159915991599159923e+00,7.372511838560044106e-01
1.289928992899289861e+00,2.473137969682105641e+00
1.216521652165216461e+00,1.409879648641708672e+00
1.047304730473047396e+00,2.821724569197809895e-01
1.692369236923692455e+00,3.909514685618209029e+00
1.223922392239223944e+00,1.512076273098514445e+00
1.389938993899390018e+00,3.657129392661502720e+00
2.318231823182318185e-01,7.458931646301363294e-01
7.300730073007301035e-01,1.239954197390390256e+00
1.140114011401140159e-02,1.137660455184391073e-01
1.812181218121812210e-01,9.769590556863042563e-01
8.128812881288128844e-01,1.499603444968981236e+00
2.596259625962596407e-01,5.362030970509478189e-01
1.503350335033503349e+00,4.022140889971950628e+00
5.362536253625362903e-01,-6.417853060441949253e-01
3.954395439543954560e-01,-6.643809999446008696e-01
1.064106410641064038e+00,2.670949486852511878e-01
3.566356635663566199e-01,-3.667456166140092289e-01
1.324532453245324648e+00,2.951720758894230023e+00
1.739773977397739868e+00,4.273041144016520576e+00
1.166516651665166604e+00,8.032756597385329878e-01
4.744474447444744780e-01,-8.926870064896790247e-01
6.078607860786078287e-01,2.144792422876146132e-02
6.054605460546055307e-01,-4.643314321813057921e-03
1.948994899489949084e+00,8.000925902438488890e+00
1.348734873487348773e+00,3.249658205456034565e+00
4.804480448044804453e-01,-8.848605990738410698e-01
1.068906890689068856e+00,2.678985153278091724e-01
5.856585658565857111e-01,-2.128990758837141506e-01
4.158415841584158779e-01,-7.785320068382362013e-01
1.319531953195319574e+00,2.885817422313750491e+00
1.889188918891889335e+00,6.784901565244289223e+00
1.393739373937393777e+00,3.687463504691780525e+00
1.139913991399139848e+00,5.615420733897732442e-01
6.770677067706770691e-01,7.787931462125193827e-01
1.207920792079207883e+00,1.294323630440094686e+00
5.402540254025403055e-01,-6.134633889006222418e-01
1.882788278827882911e+00,6.652609111353209315e+00
1.284728472847284753e+00,2.397713399249247868e+00
8.654865486548655173e-01,1.344379783300502229e+00
6.260626062606260145e-02,5.862040649252358016e-01
1.642764276427642889e+00,3.774142327973211142e+00
7.550755075507551428e-01,1.384876016197336135e+00
3.764376437643764395e-01,-5.299553590229997280e-01
1.538153815381538281e-01,1.003106425035554805e+00
8.552855285528553342e-01,1.391220085229259329e+00
1.332733273327332713e+00,3.056789994991000903e+00
1.981998199819982043e+00,8.611043452340641835e+00
7.800780078007800433e-02,7.038095682562730548e-01
1.639363936393639420e+00,3.772617271746481205e+00
9.114911491149114697e-01,1.062213003547843870e+00
1.533553355335533608e+00,3.970468799947991734e+00
1.945394539453945359e+00,7.930722001750261541e+00
1.532153215321532258e+00,3.973604782602403240e+00
1.839983998399840059e+00,5.794631743013901826e+00
4.794479447944794415e-01,-8.864216111755947036e-01
1.182718271827182699e+00,9.807249660905157373e-01
5.630563056305630809e-01,-4.287647603169672528e-01
1.794379437943794509e+00,4.990643228693167011e+00
1.220722072207220732e+00,1.467595612506046976e+00
1.092709270927092691e+00,3.070536235676908365e-01
1.729772977297729719e+00,4.175858827175568777e+00
2.938293829382938593e-01,2.272692786009136712e-01
8.880888088808881475e-01,1.217905652613775036e+00
5.792579257925792868e-01,-2.767964824053376627e-01
9.000900090009000820e-02,7.841120756902401068e-01
1.720572057205720595e+00,4.096192974742761450e+00
7.444744474447444471e-01,1.330043789020540324e+00
7.716771677167717502e-01,1.450124153652693426e+00
1.704370437043704500e+00,3.978487705061945601e+00
1.450145014501450280e+00,3.983919151492211874e+00
1.589558955895589598e+00,3.829807544153639665e+00
1.919191919191919338e+00,7.404669176422338239e+00
6.980698069806981487e-02,6.430803654736828578e-01
6.424642464246425044e-01,4.061696064146143037e-01
1.295329532953295448e+00,2.550747964936564305e+00
1.497749774977497728e+00,4.027050210471537106e+00
1.479747974797479770e+00,4.029936579705021060e+00
1.141914191419141966e+00,5.773911923642829347e-01
1.239323932393239458e+00,1.731239468570238138e+00
1.200920092009200912e+00,1.203191763350363042e+00
1.211121112111211096e+00,1.336884249870681440e+00
1.781378137813781404e+00,4.792604097231438764e+00
1.128712871287128827e+00,4.801737834773335267e-01
2.502250225022502605e-01,6.123351067369251499e-01
1.774377437743774433e+00,4.692662121404625353e+00
8.958895889588959216e-01,1.168268290655141373e+00
5.124512451245124556e-01,-7.816994059917206084e-01
1.629962996299630040e+00,3.772706887064863679e+00
1.404540454045404507e+00,3.766577333761840229e+00
4.458445844584458806e-01,-8.793055199587106463e-01
6.004600460046004562e-01,-5.849810119840070932e-02
7.330733073307330594e-01,1.260151468622218385e+00
1.708170817081708093e-01,9.955631366850866693e-01
7.914791479147914588e-01,1.493965248194020656e+00
1.782978297829783010e+00,4.816119543918876644e+00
5.130513051305131134e-01,-7.788060561145604410e-01
1.478147814781478331e-01,9.989408319080618215e-01
1.937193719371937295e+00,7.768689899105406305e+00
1.268726872687268692e+00,2.162832705006994871e+00
4.248424842484248565e-01,-8.176052873859186443e-01
9.412941294129413272e-01,8.458555935118019509e-01
1.753975397539754066e+00,4.429848133127540777e+00
1.041904190419042031e+00,2.926960828521354419e-01
1.287128712871287162e+00,2.432600096630582076e+00
1.562756275627562808e+00,3.896888510528592420e+00
2.078207820782078386e-01,8.829809031064749236e-01
1.384538453845384653e+00,3.611819133516505964e+00
1.456745674567456739e+00,4.000216492698684512e+00
6.498649864986498770e-01,4.882551732043157733e-01
3.380338033803380604e-01,-1.978577211650880407e-01
7.612761276127613108e-01,1.412238158354304662e+00
1.624962496249624966e+00,3.775158000821481785e+00
1.386138613861386260e+00,3.625512245652577903e+00
1.847984798479848090e+00,5.949613330982230330e+00
1.767576757675767718e+00,4.600266822802742794e+00
2.580258025802580416e-02,2.551893862153946646e-01
9.020902090209020896e-01,1.127076334853446271e+00
1.280728072807280737e+00,2.339319215265155183e+00
1.336333633363336437e+00,3.101646792847421175e+00
3.256325632563256689e-01,-7.995246814319378892e-02
1.320732073207320667e+00,2.901754072833564013e+00
8.294829482948294919e-01,1.475109280520912947e+00
7.936793679367937226e-01,1.496533056562265207e+00
1.141714171417141710e+00,5.757885814897415466e-01
1.086708670867086779e+00,2.915762823326627506e-01
1.381338133813381441e+00,3.583762236757417785e+00
1.473347334733473346e+00,4.025687757135560041e+00
1.756975697569757022e+00,4.465761832092649541e+00
3.718371837183718220e-01,-4.939157222448737894e-01
1.695569556955695667e+00,3.926420954952390741e+00
9.912991299129912948e-01,5.050751388773788708e-01
1.224922492249225003e+00,1.526060844348155587e+00
1.946794679467946931e+00,7.958095151648985066e+00
6.760676067606761208e-01,7.685605106412960463e-01
3.414341434143414178e-01,-2.295761585789766746e-01
1.956795679567956858e+00,8.150848786291227555e+00
1.978597859785978574e+00,8.551355898765358177e+00
1.222122212221222193e-01,9.416518708197956222e-01
1.667366736673667527e+00,3.813016358846319065e+00
1.153515351535153499e+00,6.769398951420447785e-01
1.606360636063606462e+00,3.796850852304483048e+00
1.921192119211921234e+00,7.445566967331303410e+00
1.668166816681668219e-01,9.999053802012739522e-01
1.728372837283728369e+00,4.163133275511356146e+00
3.970397039703970621e-01,-6.745344050518438106e-01
7.388738873887389369e-01,1.297089516133809184e+00
1.065706570657065644e+00,2.671044649090632550e-01
8.034803480348035043e-01,1.502407606897057546e+00
4.618461846184618858e-01,-8.970794209453727408e-01
1.088708870887088676e+00,2.963112688015918650e-01
1.786778677867786769e+00,4.872948853114269951e+00
5.420542054205420568e-01,-6.002966071436051099e-01
1.869186918691869259e+00,6.373642852478157650e+00
7.890789078907890497e-01,1.490639131668145545e+00
1.293129312931293073e+00,2.519226309733369362e+00
1.451945194519451920e+00,3.988725438393849743e+00
1.901790179017901927e+00,7.045957743209841695e+00
1.503950395039503896e+00,4.021513083674398636e+00
1.596759675967596825e+00,3.814438331256363668e+00
1.114311431143114373e+00,3.944936225367046134e-01
1.613361336133613433e+00,3.786561413468795489e+00
5.146514651465147194e-01,-7.709244047550685153e-01
1.557755775577557733e+00,3.910091148424666319e+00
5.178517851785178205e-01,-7.544422271642076128e-01
7.396739673967397399e-01,1.301962144154601653e+00
1.691369136913691396e+00,3.904450276372655626e+00
1.141514151415141454e+00,5.741898952049997451e-01
5.520552055205520808e-02,5.246064839974342586e-01
1.698369836983698367e+00,3.942095695209569595e+00
1.883588358835883714e+00,6.669120847837192834e+00
7.976797679767977378e-01,1.500025647069950896e+00
6.800680068006800631e-03,6.795470626917646251e-02
1.017101710171017137e+00,3.733053704619160307e-01
1.543754375437543791e+00,3.946176531908091700e+00
8.730873087308731462e-01,1.305082198211088951e+00
1.384338433843384397e+00,3.610091724125156887e+00
4.338433843384338351e-01,-8.492317810869989270e-01
1.918991899189919081e+00,7.400574420625332550e+00
8.184818481848185057e-01,1.494082088007576470e+00
9.282928292829283334e-01,9.413099761043103308e-01
1.221322132213221279e+00,1.475903523560432085e+00
2.986298629862986220e-01,1.813023414283569668e-01
6.432643264326433075e-01,4.150778525428850951e-01
2.066206620662066340e-01,8.885948027532564186e-01
4.774477447744774894e-01,-8.892358855007016505e-01
1.639163916391639164e+00,3.772554201437048338e+00
7.864786478647864953e-01,1.486416944778868654e+00
2.538253825382538187e-01,5.837482652248167092e-01
1.130913091309130980e+00,4.951550364697383522e-01
1.877987798779878093e+00,6.553737489778859171e+00
1.095909590959095903e+00,3.168722227696444405e-01
9.020902090209020896e-02,7.853585832910998654e-01
7.424742474247425505e-01,1.318584958084468406e+00
1.074107410741074187e+00,2.714156962356034652e-01
1.295729572957295739e+00,2.556463879303328746e+00
1.636163616361636097e-01,1.002244380692230985e+00
1.682368236823682528e+00,3.863485527825400556e+00
3.738373837383738296e-01,-5.097375339353851231e-01
1.179917991799179999e+00,9.485737939354224046e-01
1.463346334633463419e+00,4.012936362279427627e+00
1.144514451445144632e+00,5.985807801498228553e-01
3.078307830783078569e-01,9.241256964587409028e-02
8.760876087608761020e-01,1.288617709162072966e+00
6.590659065906591119e-01,5.889288947349533565e-01
1.603960396039604053e+00,3.800896434353419284e+00
1.273927392739274023e+00,2.239488395950354871e+00
9.880988098809880826e-01,5.241706473577758540e-01
9.096909690969097184e-01,1.074829121831761380e+00
2.868286828682868328e-01,2.935136258389254849e-01
5.096509650965096450e-01,-7.947494801036493195e-01
1.762976297629762934e+00,4.540452754352112485e+00
2.450245024502450408e-01,6.522864951818702073e-01
1.245924592459245916e+00,1.827163824169835804e+00
1.226122612261226208e-01,9.430290752885558403e-01
1.424942494249425096e+00,3.886996006033173856e+00
6.730673067306730539e-01,7.376147064252865926e-01
8.968896889688968699e-01,1.161721608942660966e+00
1.340734073407340743e+00,3.155350761569929663e+00
1.469946994699470100e+00,4.022208935256756490e+00
9.578957895789579347e-01,7.253612076762783190e-01
1.657365736573657378e+00,3.791008310831792016e+00
1.664166416641664314e+00,3.804998484421200367e+00
1.835383538353835498e+00,5.707067485853170474e+00
1.615361536153615329e+00,3.784066535867317338e+00
1.922192219221922349e-01,9.459953092419818299e-01
1.071107110711071231e+00,2.690483102618355105e-01
1.860186018601860114e-02,1.849540954082526945e-01
9.440944094409441378e-01,8.253193747016330795e-01
1.270127012701270264e+00,2.183488375106069412e+00
3.992399239923992704e-01,-6.881766377483968800e-01
1.451745174517451886e+00,3.988204900365752259e+00
1.688968896889688986e+00,3.892717590759953161e+00
6.946694669466947358e-01,9.511090753433535383e-01
1.989598959895989561e+00,8.741478697631411166e+00
5.288528852885289178e-01,-6.906594378870722917e-01
1.185918591859185911e+00,1.018183183236438083e+00
1.988798879887988758e+00,8.727947803211849376e+00
3.872387238723872249e-01,-6.093935994396851852e-01
1.180118011801180172e-01,9.262944846023574152e-01
5.350535053505350858e-01,-6.500252122100127483e-01
2.454245424542454423e-01,6.492717129118625863e-01
4.694469446944694591e-01,-8.963825281001069900e-01
1.460146014601460263e-01,9.969975674467129734e-01
1.902590259025902730e+00,7.062524846194859762e+00
2.284228422842284334e-01,7.680386752698473707e-01
6.586658665866587103e-01,5.845927199806970620e-01
1.178117811781178165e-01,9.255225851031247952e-01
1.572757275727572734e+00,3.870709823282450390e+00
1.678967896789679060e+00,3.850133176931548107e+00
1.976197619761976276e-01,9.266619634799340144e-01
7.682768276827682818e-01,1.438853610259626770e+00
1.123512351235123496e+00,4.467421478987949612e-01
